time,cfl,pressure_at_valve
0.1271001,0.000311298,3291088.159
0.127411398,0.000311298,3293429.526
0.127722695,0.000311298,3296463.441
0.128033993,0.000311298,3299711.202
0.128345291,0.000311298,3302757.348
0.12865659,0.000311299,3305288.875
0.128967888,0.000311299,3307106.835
0.129279187,0.000311299,3308122.665
0.129590486,0.000311299,3308347.107
0.129901784,0.000311299,3307873.888
0.130213084,0.000311299,3306859.618
0.130524383,0.000311299,3305502.254
0.130835682,0.0003113,3304016.186
0.131146982,0.0003113,3302605.833
0.131458282,0.0003113,3301441.31
0.131769582,0.0003113,3300640.423
0.132080883,0.000311301,3300258.656
0.132392183,0.000311301,3300288.214
0.132703484,0.000311301,3300666.204
0.133014786,0.000311302,3301289.652
0.133326087,0.000311302,3302034.356
0.133637389,0.000311302,3302774.966
0.133948691,0.000311302,3303403.31
0.134259994,0.000311303,3303842.105
0.134571297,0.000311303,3304052.652
0.1348826,0.000311303,3304036.124
0.135193903,0.000311304,3303828.62
0.135505207,0.000311304,3303491.359
0.135816511,0.000311304,3303098.119
0.136127815,0.000311305,3302721.869
0.13643912,0.000311305,3302422.779
0.136750425,0.000311305,3302239.626
0.137061731,0.000311306,3302185.698
0.137373036,0.000311306,3302249.444
0.137684343,0.000311307,3302399.86
0.137995649,0.000311307,3302594.934
0.138306957,0.000311308,3302791.52
0.138618265,0.000311309,3302951.141
0.138929574,0.000311311,3303049.473
0.139240885,0.000311313,3303079.048
0.139552198,0.000311316,3303047.361
0.139863513,0.000311319,3302972.175
0.140174833,0.000311325,3302875.471
0.140486157,0.000311331,3302777.793
0.140797488,0.000311339,3302694.545
0.141108827,0.000311349,3302634.804
0.141420176,0.00031136,3302602.053
0.141731536,0.00031137,3302595.588
0.142042906,0.00031137,3302611.547
0.142354277,0.000311371,3302643.423
0.142665647,0.000311371,3302682.711
0.142977019,0.000311372,3302720.353
0.143288391,0.000311374,3302748.888
0.143599764,0.000311375,3302764.385
0.14391114,0.000311377,3302767.056
0.144222517,0.000311377,3302760.206
0.144533894,0.000311377,3302748.221
0.144845271,0.000311377,3302734.85
0.145156648,0.000311378,3302722.623
0.145468026,0.000311378,3302713.283
0.145779404,0.000311379,3302708.353
0.146090783,0.000311379,3302709.074
0.146402162,0.000311379,3302715.701
0.146713541,0.000311379,3302726.87
0.14702492,0.000311379,3302739.817
0.147336299,0.00031138,3302751.524
0.147647679,0.00031138,3302760.12
0.147959059,0.00031138,3302765.561
0.148270438,0.00031138,3302769.176
0.148581818,0.00031138,3302772.431
0.148893197,0.00031138,3302775.84
0.149204577,0.00031138,3302778.698
0.149515957,0.00031138,3302779.663
0.149827337,0.00031138,3302777.627
0.150138716,0.00031138,3302772.21
0.150450096,0.00031138,3302763.676
0.150761476,0.00031138,3302752.569
0.151072856,0.00031138,3302739.524
0.151384235,0.00031138,3302725.441
0.151695615,0.00031138,3302711.759
0.152006995,0.00031138,3302700.373
0.152318375,0.00031138,3302692.985
0.152629754,0.00031138,3302690.162
0.152941134,0.00031138,3302690.717
0.153252514,0.00031138,3302691.909
0.153563894,0.00031138,3302690.518
0.153875273,0.00031138,3302684.246
0.154186653,0.00031138,3302672.679
0.154498033,0.00031138,3302657.236
0.154809413,0.00031138,3302640.099
0.155120792,0.00031138,3302622.629
0.155432172,0.00031138,3302603.995
0.155743552,0.00031138,3302580.614
0.156054932,0.00031138,3302546.489
0.156366312,0.00031138,3302494.165
0.156677692,0.00031138,3302415.737
0.156989072,0.00031138,3302303.436
0.157300452,0.00031138,3302149.57
0.157611832,0.00031138,3301945.879
0.157923212,0.00031138,3301682.573
0.158234593,0.000311381,3301347.333
0.158545973,0.000311381,3300924.441
0.158857354,0.000311381,3300394.06
0.159168735,0.000311382,3299731.56
0.159480117,0.000311382,3298906.781
0.159791499,0.000311383,3297883.137
0.160102882,0.000311384,3296616.587
0.160414266,0.000311385,3295054.545
0.16072565,0.000311386,3293134.844
0.161037036,0.000311387,3290784.893
0.161348423,0.000311389,3287921.147
0.161659812,0.000311391,3284448.989
0.161971204,0.000311394,3280263.134
0.162282598,0.000311397,3275248.625
